official_time,place_overall,net_time,contry_citizenship,display_name,gender,gender_result,division_result,year,division,age_graded_time,age,city,state,seconds,residence,pace,overall,first_name,last_name,bib,name,country_residence,name_suffix,5k,10k,15k,20k,half,25k,30k,35k,40k,projected_time
02:33:03,123,02:33:03,Kenya,Caroline Chepkoech,F,15.0,,2021.0,,,,,,9183.0,,,,,,,,,,,,,,,,,,,
02:33:22,127,02:33:22,USA,Susanna Sullivan,F,16.0,,2021.0,,,,,,9202.0,,,,,,,,,,,,,,,,,,,
02:35:25,166,02:35:25,USA,Desiree Linden,F,17.0,,2021.0,,,,,,9325.0,,,,,,,,,,,,,,,,,,,
02:35:55,176,02:35:55,USA,Paige Stoner,F,18.0,,2021.0,,,,,,9355.0,,,,,,,,,,,,,,,,,,,
02:36:33,187,02:36:33,USA,Emma Spencer,F,19.0,,2021.0,,,,,,9393.0,,,,,,,,,,,,,,,,,,,
02:37:01,195,02:37:01,USA,Caitlin Phillips,F,20.0,,2021.0,,,,,,9421.0,,,,,,,,,,,,,,,,,,,
02:37:06,198,02:37:06,USA,Hilary Dionne,F,21.0,,2021.0,,,,,,9426.0,,,,,,,,,,,,,,,,,,,
02:37:12,203,02:37:12,Japan,Shiho Kaneshige,F,22.0,,2021.0,,,,,,9432.0,,,,,,,,,,,,,,,,,,,
02:37:27,209,02:37:27,USA,Andrea Pomaranski,F,23.0,,2021.0,,,,,,9447.0,,,,,,,,,,,,,,,,,,,
02:37:45,219,02:37:45,Ethiopia,Sutume Kebede,F,24.0,,2021.0,,,,,,9465.0,,,,,,,,,,,,,,,,,,,
02:38:05,230,02:38:05,Kenya,Helah Kiprop,F,25.0,,2021.0,,,,,,9485.0,,,,,,,,,,,,,,,,,,,
02:38:45,247,02:38:45,USA,Dot Mcmahan,F,26.0,,2021.0,,,,,,9525.0,,,,,,,,,,,,,,,,,,,
02:38:46,249,02:38:46,Russia,Nina Zarina,F,27.0,,2021.0,,,,,,9526.0,,,,,,,,,,,,,,,,,,,
02:39:02,254,02:38:59,Costa Rica,Diana Bogantes Gonzalez,F,28.0,,2021.0,,,,,,9542.0,,,,,,,,,,,,,,,,,,,
02:39:29,269,02:39:29,Canada,Brittany Moran,F,29.0,,2021.0,,,,,,9569.0,,,,,,,,,,,,,,,,,,,
02:39:53,283,02:39:53,USA,Julia Griffey,F,30.0,,2021.0,,,,,,9593.0,,,,,,,,,,,,,,,,,,,
02:40:09,293,02:40:09,USA,Rachel Hyland,F,31.0,,2021.0,,,,,,9609.0,,,,,,,,,,,,,,,,,,,
02:40:32,303,02:40:32,USA,Sydney Devore,F,32.0,,2021.0,,,,,,9632.0,,,,,,,,,,,,,,,,,,,
02:40:36,304,02:40:34,USA,Shalane Flanagan,F,33.0,,2021.0,,,,,,9636.0,,,,,,,,,,,,,,,,,,,
02:41:19,331,02:41:19,USA,Gina Rouse,F,34.0,,2021.0,,,,,,9679.0,,,,,,,,,,,,,,,,,,,
02:41:43,342,02:41:43,USA,Jordan Hasay,F,35.0,,2021.0,,,,,,9703.0,,,,,,,,,,,,,,,,,,,
02:42:14,356,02:42:14,Colombia,Kellys Arias,F,36.0,,2021.0,,,,,,9734.0,,,,,,,,,,,,,,,,,,,
02:42:38,366,02:42:38,USA,Courtney Olsen,F,38.0,,2021.0,,,,,,9758.0,,,,,,,,,,,,,,,,,,,
02:42:43,361,02:42:29,USA,Laura Paulsen,F,37.0,,2021.0,,,,,,9763.0,,,,,,,,,,,,,,,,,,,
02:43:32,401,02:43:26,USA,Pamela Pinto,F,39.0,,2021.0,,,,,,9812.0,,,,,,,,,,,,,,,,,,,
02:44:43,447,02:44:28,USA,Juliet Bottorff,F,41.0,,2021.0,,,,,,9883.0,,,,,,,,,,,,,,,,,,,
02:44:44,454,02:44:44,USA,Annmarie Kirkpatrick,F,42.0,,2021.0,,,,,,9884.0,,,,,,,,,,,,,,,,,,,
02:44:53,463,02:44:53,USA,Laurie Knowles,F,43.0,,2021.0,,,,,,9893.0,,,,,,,,,,,,,,,,,,,
02:44:59,420,02:43:56,Canada,Carolyn Buchanan,F,40.0,,2021.0,,,,,,9899.0,,,,,,,,,,,,,,,,,,,
02:45:07,470,02:45:07,USA,Hilary Corno,F,44.0,,2021.0,,,,,,9907.0,,,,,,,,,,,,,,,,,,,
02:45:46,482,02:45:32,USA,Katrina Morrissey,F,46.0,,2021.0,,,,,,9946.0,,,,,,,,,,,,,,,,,,,
02:45:50,491,02:45:40,USA,Tori Parkinson,F,47.0,,2021.0,,,,,,9950.0,,,,,,,,,,,,,,,,,,,
02:46:05,481,02:45:32,USA,Jenny Hitchings,F,45.0,,2021.0,,,,,,9965.0,,,,,,,,,,,,,,,,,,,
02:46:31,510,02:46:10,USA,Amber Zimmerman,F,48.0,,2021.0,,,,,,9991.0,,,,,,,,,,,,,,,,,,,
02:47:43,585,02:47:37,USA,Jennifer Pope,F,50.0,,2021.0,,,,,,10063.0,,,,,,,,,,,,,,,,,,,
02:47:57,599,02:47:51,USA,Maya Rowen,F,52.0,,2021.0,,,,,,10077.0,,,,,,,,,,,,,,,,,,,
02:49:07,663,02:49:02,USA,Megan Taylor,F,56.0,,2021.0,,,,,,10147.0,,,,,,,,,,,,,,,,,,,
02:49:44,715,02:49:44,USA,Christina Murphy,F,61.0,,2021.0,,,,,,10184.0,,,,,,,,,,,,,,,,,,,
02:49:47,698,02:49:34,Canada,Jen Moroz,F,58.0,,2021.0,,,,,,10187.0,,,,,,,,,,,,,,,,,,,
02:49:57,708,02:49:39,USA,Eleanor Meyer,F,60.0,,2021.0,,,,,,10197.0,,,,,,,,,,,,,,,,,,,
02:49:58,721,02:49:51,USA,Patricia Frisella,F,62.0,,2021.0,,,,,,10198.0,,,,,,,,,,,,,,,,,,,
02:50:01,704,02:49:38,USA,Gracie Griffith,F,59.0,,2021.0,,,,,,10201.0,,,,,,,,,,,,,,,,,,,
02:50:04,586,02:47:38,USA,Jennifer Fleming,F,51.0,,2021.0,,,,,,10204.0,,,,,,,,,,,,,,,,,,,
02:50:30,733,02:50:05,USA,Sarah Klass,F,63.0,,2021.0,,,,,,10230.0,,,,,,,,,,,,,,,,,,,
02:50:47,744,02:50:22,USA,Michaela Spannaus,F,64.0,,2021.0,,,,,,10247.0,,,,,,,,,,,,,,,,,,,
02:51:08,762,02:50:40,USA,Jennifer Masamitsu,F,67.0,,2021.0,,,,,,10268.0,,,,,,,,,,,,,,,,,,,
02:52:15,834,02:51:55,USA,Isabella Caruso,F,69.0,,2021.0,,,,,,10335.0,,,,,,,,,,,,,,,,,,,
02:52:22,851,02:52:09,Germany,Leandra Zimmermann,F,73.0,,2021.0,,,,,,10342.0,,,,,,,,,,,,,,,,,,,
02:52:33,861,02:52:22,USA,Mary Owen,F,76.0,,2021.0,,,,,,10353.0,,,,,,,,,,,,,,,,,,,
02:52:38,854,02:52:13,USA,Lauren Philbrook,F,74.0,,2021.0,,,,,,10358.0,,,,,,,,,,,,,,,,,,,
02:53:06,875,02:52:46,USA,Amy Tortorello,F,78.0,,2021.0,,,,,,10386.0,,,,,,,,,,,,,,,,,,,
02:54:16,845,02:52:06,USA,Mariah Jordan,F,72.0,,2021.0,,,,,,10456.0,,,,,,,,,,,,,,,,,,,
02:54:39,985,02:54:19,USA,Kristen Vaughan,F,86.0,,2021.0,,,,,,10479.0,,,,,,,,,,,,,,,,,,,
02:54:53,1016,02:54:53,USA,Bethany Sachtleben,F,89.0,,2021.0,,,,,,10493.0,,,,,,,,,,,,,,,,,,,
02:55:00,1014,02:54:49,USA,Megan Jackowitz,F,88.0,,2021.0,,,,,,10500.0,,,,,,,,,,,,,,,,,,,
02:55:11,1022,02:54:59,USA,Danya Crawford,F,90.0,,2021.0,,,,,,10511.0,,,,,,,,,,,,,,,,,,,
02:55:15,532,02:46:36,USA,Reilly Kiernan,F,49.0,,2021.0,,,,,,10515.0,,,,,,,,,,,,,,,,,,,
02:55:50,1027,02:55:03,USA,Lauren Tilton,F,91.0,,2021.0,,,,,,10550.0,,,,,,,,,,,,,,,,,,,
02:55:57,644,02:48:36,USA,Reanna Jereb,F,55.0,,2021.0,,,,,,10557.0,,,,,,,,,,,,,,,,,,,
02:56:00,1078,02:55:47,USA,Haley Hasty,F,99.0,,2021.0,,,,,,10560.0,,,,,,,,,,,,,,,,,,,
02:56:15,1068,02:55:38,Mexico,Norma Morales,F,98.0,,2021.0,,,,,,10575.0,,,,,,,,,,,,,,,,,,,
02:57:41,839,02:52:01,USA,Amber Morrison,F,71.0,,2021.0,,,,,,10661.0,,,,,,,,,,,,,,,,,,,
02:57:54,1031,02:55:06,USA,Anayeli Jaimes,F,93.0,,2021.0,,,,,,10674.0,,,,,,,,,,,,,,,,,,,
02:58:27,748,02:50:27,USA,Gabriella Delay,F,65.0,,2021.0,,,,,,10707.0,,,,,,,,,,,,,,,,,,,
03:02:08,786,02:51:07,USA,Alyssa Salese,F,68.0,,2021.0,,,,,,10928.0,,,,,,,,,,,,,,,,,,,
03:02:43,1055,02:55:26,USA,Lauren Dorsky,F,97.0,,2021.0,,,,,,10963.0,,,,,,,,,,,,,,,,,,,
03:02:45,919,02:53:22,USA,Amanda Beucler,F,81.0,,2021.0,,,,,,10965.0,,,,,,,,,,,,,,,,,,,
03:03:01,1028,02:55:03,USA,Katherine Irgens,F,92.0,,2021.0,,,,,,10981.0,,,,,,,,,,,,,,,,,,,
03:03:22,1046,02:55:16,USA,Marissa Ward,F,95.0,,2021.0,,,,,,11002.0,,,,,,,,,,,,,,,,,,,
03:05:00,904,02:53:12,Canada,Lydia Tay,F,80.0,,2021.0,,,,,,11100.0,,,,,,,,,,,,,,,,,,,
03:07:19,1008,02:54:42,USA,Caitlin Mcilwain,F,87.0,,2021.0,,,,,,11239.0,,,,,,,,,,,,,,,,,,,
03:07:59,697,02:49:32,USA,Aileen Hoak,F,57.0,,2021.0,,,,,,11279.0,,,,,,,,,,,,,,,,,,,
03:08:36,885,02:52:55,USA,Mary Kriege,F,79.0,,2021.0,,,,,,11316.0,,,,,,,,,,,,,,,,,,,
03:08:58,750,02:50:31,USA,Maura Tyrrell,F,66.0,,2021.0,,,,,,11338.0,,,,,,,,,,,,,,,,,,,
03:10:13,626,02:48:15,USA,Megan Lavins,F,53.0,,2021.0,,,,,,11413.0,,,,,,,,,,,,,,,,,,,
03:10:28,1080,02:55:48,USA,Elizabeth Stephen,F,100.0,,2021.0,,,,,,11428.0,,,,,,,,,,,,,,,,,,,
03:13:53,964,02:53:55,USA,Natasha Bliss,F,85.0,,2021.0,,,,,,11633.0,,,,,,,,,,,,,,,,,,,
03:16:14,928,02:53:31,USA,Kiersten Waineo,F,83.0,,2021.0,,,,,,11774.0,,,,,,,,,,,,,,,,,,,
03:18:35,631,02:48:21,USA,Johanna Gretschel,F,54.0,,2021.0,,,,,,11915.0,,,,,,,,,,,,,,,,,,,
03:19:48,874,02:52:46,USA,Courtney Yaeger,F,77.0,,2021.0,,,,,,11988.0,,,,,,,,,,,,,,,,,,,
03:22:45,959,02:53:53,USA,Hannah Westra,F,84.0,,2021.0,,,,,,12165.0,,,,,,,,,,,,,,,,,,,
03:22:55,835,02:51:56,USA,Hana Baskin,F,70.0,,2021.0,,,,,,12175.0,,,,,,,,,,,,,,,,,,,
03:23:52,920,02:53:24,USA,Caitlin Lawlor,F,82.0,,2021.0,,,,,,12232.0,,,,,,,,,,,,,,,,,,,
03:28:57,1047,02:55:19,USA,Madeline Frank,F,96.0,,2021.0,,,,,,12537.0,,,,,,,,,,,,,,,,,,,
03:42:06,1032,02:55:07,USA,Tsaina Mahlen,F,94.0,,2021.0,,,,,,13326.0,,,,,,,,,,,,,,,,,,,
04:07:36,856,02:52:17,USA,Marissa Lenger,F,75.0,,2021.0,,,,,,14856.0,,,,,,,,,,,,,,,,,,,
02:21:01,31,02:21:01,Kenya,Peres Jepchirchir,F,1,1,2022.0,,,,,,8461.0,,,,,,,,,,,,,,,,,,,
02:21:05,32,02:21:05,Ethiopia,Ababel Yeshaneh,F,2,2,2022.0,,,,,,8465.0,,,,,,,,,,,,,,,,,,,
02:21:32,33,02:21:32,Kenya,Mary Ngugi,F,3,3,2022.0,,,,,,8492.0,,,,,,,,,,,,,,,,,,,
02:21:40,35,02:21:40,Kenya,Edna Kiplagat,F,4,1,2022.0,,,,,,8500.0,,,,,,,,,,,,,,,,,,,
02:22:13,37,02:22:13,Kenya,Monicah Ngige,F,5,4,2022.0,,,,,,8533.0,,,,,,,,,,,,,,,,,,,
02:23:47,41,02:23:47,Kenya,Viola Cheptoo,F,6,5,2022.0,,,,,,8627.0,,,,,,,,,,,,,,,,,,,
02:24:43,48,02:24:43,Kenya,Joyciline Jepkosgei,F,7,6,2022.0,,,,,,8683.0,,,,,,,,,,,,,,,,,,,
02:25:23,54,02:25:23,Ethiopia,Degitu Azimeraw,F,8,7,2022.0,,,,,,8723.0,,,,,,,,,,,,,,,,,,,
02:25:26,55,02:25:26,Great Britain,Charlotte Purdue,F,9,8,2022.0,,,,,,8726.0,,,,,,,,,,,,,,,,,,,
02:25:57,60,02:25:57,USA,Nell Rojas,F,10,9,2022.0,,,,,,8757.0,,,,,,,,,,,,,,,,,,,
02:27:58,82,02:27:58,Canada,Malindi Elmore,F,11,2,2022.0,,,,,,8878.0,,,,,,,,,,,,,,,,,,,
02:28:02,84,02:28:02,USA,Stephanie Rothstein-Bruce,F,12,10,2022.0,,,,,,8882.0,,,,,,,,,,,,,,,,,,,
02:28:47,103,02:28:47,USA,Desiree Linden,F,13,11,2022.0,,,,,,8927.0,,,,,,,,,,,,,,,,,,,
02:29:55,122,02:29:55,USA,Dakotah Lindwurm,F,14,12,2022.0,,,,,,8995.0,,,,,,,,,,,,,,,,,,,
02:30:42,145,02:30:42,USA,Bria Wetsch,F,15,13,2022.0,,,,,,9042.0,,,,,,,,,,,,,,,,,,,
02:31:34,173,02:31:34,USA,Elaina Tabb,F,16,14,2022.0,,,,,,9094.0,,,,,,,,,,,,,,,,,,,
02:31:53,180,02:31:53,USA,Maegan Krifchin,F,17,15,2022.0,,,,,,9113.0,,,,,,,,,,,,,,,,,,,
02:34:54,248,02:34:54,USA,Kathy Derks,F,18,16,2022.0,,,,,,9294.0,,,,,,,,,,,,,,,,,,,
02:35:08,258,02:35:08,Canada,Natasha Wodak,F,19,3,2022.0,,,,,,9308.0,,,,,,,,,,,,,,,,,,,
02:35:17,265,02:35:17,Colombia,Angie Orjuela,F,20,17,2022.0,,,,,,9317.0,,,,,,,,,,,,,,,,,,,
02:36:27,311,02:36:27,USA,Sara Vaughn,F,21,18,2022.0,,,,,,9387.0,,,,,,,,,,,,,,,,,,,
02:37:23,339,02:37:23,USA,Aisling Cuffe,F,22,19,2022.0,,,,,,9443.0,,,,,,,,,,,,,,,,,,,
02:38:15,380,02:38:15,USA,Annmarie Tuxbury,F,23,20,2022.0,,,,,,9495.0,,,,,,,,,,,,,,,,,,,
02:38:26,393,02:38:26,Canada,Kate Bazeley,F,24,21,2022.0,,,,,,9506.0,,,,,,,,,,,,,,,,,,,
02:38:38,405,02:38:38,USA,Kayla Lampe,F,25,22,2022.0,,,,,,9518.0,,,,,,,,,,,,,,,,,,,
02:39:59,499,02:39:59,USA,Ashlee Powers,F,26,24,2022.0,,,,,,9599.0,,,,,,,,,,,,,,,,,,,
02:40:09,510,02:40:09,USA,Caitlin Phillips,F,27,25,2022.0,,,,,,9609.0,,,,,,,,,,,,,,,,,,,
02:40:16,516,02:40:16,USA,Kate Sanborn,F,28,26,2022.0,,,,,,9616.0,,,,,,,,,,,,,,,,,,,
02:40:22,453,02:39:26,USA,Kaylee Flanagan,F,29,23,2022.0,,,,,,9622.0,,,,,,,,,,,,,,,,,,,
02:40:45,518,02:40:19,USA,Katrina Morrissey,F,30,27,2022.0,,,,,,9645.0,,,,,,,,,,,,,,,,,,,
02:40:57,545,02:40:57,USA,Katie Kellner,F,31,28,2022.0,,,,,,9657.0,,,,,,,,,,,,,,,,,,,
02:40:59,549,02:40:59,USA,Mary Denholm,F,32,29,2022.0,,,,,,9659.0,,,,,,,,,,,,,,,,,,,
02:42:26,623,02:42:25,USA,Emilee Risteen,F,33,30,2022.0,,,,,,9746.0,,,,,,,,,,,,,,,,,,,
02:42:54,661,02:42:54,USA,Gina Rouse,F,34,4,2022.0,,,,,,9774.0,,,,,,,,,,,,,,,,,,,
02:43:12,638,02:42:36,USA,Elizabeth Bigelow,F,35,31,2022.0,,,,,,9792.0,,,,,,,,,,,,,,,,,,,
02:43:16,694,02:43:16,USA,Paula Pridgen,F,36,33,2022.0,,,,,,9796.0,,,,,,,,,,,,,,,,,,,
02:43:17,695,02:43:17,Great Britain,Alison Lavender,F,37,34,2022.0,,,,,,9797.0,,,,,,,,,,,,,,,,,,,
02:43:19,646,02:42:41,USA,Gracie Griffith,F,38,32,2022.0,,,,,,9799.0,,,,,,,,,,,,,,,,,,,
02:43:55,704,02:43:25,USA,Maria Langholz,F,39,35,2022.0,,,,,,9835.0,,,,,,,,,,,,,,,,,,,
02:44:06,755,02:44:06,USA,Caroline Williams,F,40,38,2022.0,,,,,,9846.0,,,,,,,,,,,,,,,,,,,
02:44:11,734,02:43:52,USA,Allie Hackett,F,41,36,2022.0,,,,,,9851.0,,,,,,,,,,,,,,,,,,,
02:44:49,751,02:44:05,USA,Diane Neubauer,F,42,37,2022.0,,,,,,9889.0,,,,,,,,,,,,,,,,,,,
02:45:34,892,02:45:34,USA,Hilary Corno,F,43,1,2022.0,,,,,,9934.0,,,,,,,,,,,,,,,,,,,
02:45:40,897,02:45:40,USA,Erika Fluehr,F,44,39,2022.0,,,,,,9940.0,,,,,,,,,,,,,,,,,,,
02:46:58,971,02:46:35,USA,Catherine Lisle,F,45,41,2022.0,,,,,,10018.0,,,,,,,,,,,,,,,,,,,
02:47:20,974,02:46:36,USA,Lauren Ames,F,46,42,2022.0,,,,,,10040.0,,,,,,,,,,,,,,,,,,,
02:47:39,984,02:46:41,USA,Caroline Hentzen,F,47,43,2022.0,,,,,,10059.0,,,,,,,,,,,,,,,,,,,
02:47:53,1117,02:47:53,USA,Amanda Nurse,F,48,49,2022.0,,,,,,10073.0,,,,,,,,,,,,,,,,,,,
02:48:02,1011,02:47:00,USA,Courtney Hawkins,F,49,44,2022.0,,,,,,10082.0,,,,,,,,,,,,,,,,,,,
02:48:11,1135,02:48:02,USA,Samantha Roecker,F,50,51,2022.0,,,,,,10091.0,,,,,,,,,,,,,,,,,,,
02:48:17,1148,02:48:10,China,Ziyang Liu,F,51,52,2022.0,,,,,,10097.0,,,,,,,,,,,,,,,,,,,
02:48:34,1017,02:47:03,USA,Hannah Mcinturff,F,52,45,2022.0,,,,,,10114.0,,,,,,,,,,,,,,,,,,,
02:48:43,1076,02:47:36,USA,Samantha Cooper,F,53,48,2022.0,,,,,,10123.0,,,,,,,,,,,,,,,,,,,
02:49:15,938,02:46:08,USA,Rachele Biltoft,F,54,40,2022.0,,,,,,10155.0,,,,,,,,,,,,,,,,,,,
02:49:18,1029,02:47:09,USA,Rachel Rodin,F,55,46,2022.0,,,,,,10158.0,,,,,,,,,,,,,,,,,,,
02:49:21,1202,02:48:35,USA,Isabella Caruso,F,56,57,2022.0,,,,,,10161.0,,,,,,,,,,,,,,,,,,,
02:49:28,1159,02:48:15,USA,Amanda Chang,F,57,54,2022.0,,,,,,10168.0,,,,,,,,,,,,,,,,,,,
02:49:29,1153,02:48:13,Great Britain,Lauren Cooper,F,58,53,2022.0,,,,,,10169.0,,,,,,,,,,,,,,,,,,,
02:49:32,1037,02:47:14,USA,Olivia Hoj,F,59,47,2022.0,,,,,,10172.0,,,,,,,,,,,,,,,,,,,
02:49:34,1122,02:47:55,Canada,Carly Zanatta,F,60,50,2022.0,,,,,,10174.0,,,,,,,,,,,,,,,,,,,
02:49:48,1363,02:49:48,USA,Lauren Kelly,F,61,61,2022.0,,,,,,10188.0,,,,,,,,,,,,,,,,,,,
02:50:06,1286,02:49:18,USA,Raquel Jimenez,F,62,59,2022.0,,,,,,10206.0,,,,,,,,,,,,,,,,,,,
02:50:11,1228,02:48:46,USA,Lauren Philbrook,F,63,58,2022.0,,,,,,10211.0,,,,,,,,,,,,,,,,,,,
02:50:17,1334,02:49:35,USA,Marissa Martz,F,64,60,2022.0,,,,,,10217.0,,,,,,,,,,,,,,,,,,,
02:50:29,1364,02:49:48,USA,Julie Hartenbach,F,65,62,2022.0,,,,,,10229.0,,,,,,,,,,,,,,,,,,,
02:50:31,1426,02:50:18,USA,Lindsey Hagen,F,66,65,2022.0,,,,,,10231.0,,,,,,,,,,,,,,,,,,,
02:50:49,1199,02:48:34,USA,Meaghan Murray,F,67,56,2022.0,,,,,,10249.0,,,,,,,,,,,,,,,,,,,
02:51:10,1439,02:50:25,USA,Jessica Marlier,F,68,67,2022.0,,,,,,10270.0,,,,,,,,,,,,,,,,,,,
02:51:16,1453,02:50:31,USA,Chelsea Hollingsworth,F,69,69,2022.0,,,,,,10276.0,,,,,,,,,,,,,,,,,,,
02:51:20,1367,02:49:52,Great Britain,Vicky Wright,F,70,5,2022.0,,,,,,10280.0,,,,,,,,,,,,,,,,,,,
02:51:25,1167,02:48:18,Canada,Melodie Gilbert,F,71,55,2022.0,,,,,,10285.0,,,,,,,,,,,,,,,,,,,
02:51:45,1484,02:50:45,USA,Sarah Mulcahy,F,72,73,2022.0,,,,,,10305.0,,,,,,,,,,,,,,,,,,,
02:51:48,1581,02:51:26,USA,Annie Noffsinger,F,73,79,2022.0,,,,,,10308.0,,,,,,,,,,,,,,,,,,,
02:52:14,1529,02:51:04,USA,Mariah Gajewski,F,74,77,2022.0,,,,,,10334.0,,,,,,,,,,,,,,,,,,,
02:52:35,1393,02:49:59,USA,Erin Rasmussen,F,75,64,2022.0,,,,,,10355.0,,,,,,,,,,,,,,,,,,,
02:52:51,1437,02:50:24,USA,Elizabeth Stephen,F,76,66,2022.0,,,,,,10371.0,,,,,,,,,,,,,,,,,,,
02:52:53,1575,02:51:23,USA,Amanda Martin,F,77,78,2022.0,,,,,,10373.0,,,,,,,,,,,,,,,,,,,
02:52:54,1465,02:50:37,USA,Kiersten Waineo,F,78,71,2022.0,,,,,,10374.0,,,,,,,,,,,,,,,,,,,
02:52:55,1495,02:50:51,Poland,Ewa Zaborowska,F,79,75,2022.0,,,,,,10375.0,,,,,,,,,,,,,,,,,,,
02:53:08,1440,02:50:25,USA,Kristina King,F,80,68,2022.0,,,,,,10388.0,,,,,,,,,,,,,,,,,,,
02:53:10,1454,02:50:33,USA,Tamma Carleton,F,81,70,2022.0,,,,,,10390.0,,,,,,,,,,,,,,,,,,,
02:53:26,1381,02:49:55,USA,Hanna Longendyke,F,82,63,2022.0,,,,,,10406.0,,,,,,,,,,,,,,,,,,,
02:53:40,1814,02:53:07,Mexico,Reyna Isela Rivera Carrillo,F,83,86,2022.0,,,,,,10420.0,,,,,,,,,,,,,,,,,,,
02:53:45,1665,02:52:01,USA,Allison Stover,F,84,81,2022.0,,,,,,10425.0,,,,,,,,,,,,,,,,,,,
02:53:50,1473,02:50:40,Canada,Erica Green,F,85,72,2022.0,,,,,,10430.0,,,,,,,,,,,,,,,,,,,
02:54:05,1834,02:53:13,USA,Alison Sukolsky,F,86,87,2022.0,,,,,,10445.0,,,,,,,,,,,,,,,,,,,
02:54:14,1503,02:50:53,USA,Cora Davies,F,87,76,2022.0,,,,,,10454.0,,,,,,,,,,,,,,,,,,,
02:54:26,1871,02:53:26,Great Britain,Sioned Howells,F,88,89,2022.0,,,,,,10466.0,,,,,,,,,,,,,,,,,,,
02:54:38,1485,02:50:45,Mexico,Paulina Plasencia Cruz,F,89,74,2022.0,,,,,,10478.0,,,,,,,,,,,,,,,,,,,
02:54:38,1914,02:53:41,USA,Teal Burrell,F,90,92,2022.0,,,,,,10478.0,,,,,,,,,,,,,,,,,,,
02:54:44,1971,02:53:58,USA,Caili Colquitt,F,91,97,2022.0,,,,,,10484.0,,,,,,,,,,,,,,,,,,,
02:54:53,1811,02:53:05,USA,Caitlin Healey,F,92,85,2022.0,,,,,,10493.0,,,,,,,,,,,,,,,,,,,
02:54:54,1664,02:52:01,USA,Emily Haggerty,F,93,80,2022.0,,,,,,10494.0,,,,,,,,,,,,,,,,,,,
02:54:58,1910,02:53:40,Ireland,Niamh Clifford,F,94,91,2022.0,,,,,,10498.0,,,,,,,,,,,,,,,,,,,
02:54:59,1783,02:52:53,USA,Anna Farello,F,95,83,2022.0,,,,,,10499.0,,,,,,,,,,,,,,,,,,,
02:55:18,2081,02:54:33,USA,Marisa Hird,F,96,105,2022.0,,,,,,10518.0,,,,,,,,,,,,,,,,,,,
02:55:18,2100,02:54:41,USA,Sarah Tully,F,97,107,2022.0,,,,,,10518.0,,,,,,,,,,,,,,,,,,,
02:55:25,2061,02:54:27,USA,Jessica Allen,F,98,101,2022.0,,,,,,10525.0,,,,,,,,,,,,,,,,,,,
02:55:27,1793,02:52:56,USA,Kelly Wehman,F,99,84,2022.0,,,,,,10527.0,,,,,,,,,,,,,,,,,,,
02:55:33,2077,02:54:32,Dominican Republic,Natasha Mendez,F,100,102,2022.0,,,,,,10533.0,,,,,,,,,,,,,,,,,,,
02:21:38,36,, Kenya,Hellen Obiri,F,1,1,2023.0,F0-39,02:20:44,33,,,8498.0,,,,,,,,,,,,,,,,,,,
02:21:50,40,, Ethiopia,Amane Beriso,F,2,2,2023.0,F0-39,02:21:36,31,Addis Ababa,,8510.0,,,,,,,,,,,,,,,,,,,
02:21:57,41,, Israel,Lonah Salpeter,F,3,3,2023.0,F0-39,02:20:33,34,,,8517.0,,,,,,,,,,,,,,,,,,,
02:22:00,42,, Ethiopia,Ababel Yeshaneh,F,4,4,2023.0,F0-39,02:21:46,31,Addis Ababa,,8520.0,,,,,,,,,,,,,,,,,,,
02:22:10,44,,USA,Emma Bates,F,5,5,2023.0,F0-39,02:22:06,30,Medford,MA,8530.0,,,,,,,,,,,,,,,,,,,
02:23:25,56,, Eritrea,Nazret Weldu,F,6,6,2023.0,F0-39,02:22:30,33,,,8605.0,,,,,,,,,,,,,,,,,,,
02:24:12,63,, Kenya,Angela Tanui,F,7,7,2023.0,F0-39,02:24:08,30,,,8652.0,,,,,,,,,,,,,,,,,,,
02:24:30,66,, Ethiopia,Hiwot Gebremaryam,F,8,8,2023.0,F0-39,02:24:30,27,,,8670.0,,,,,,,,,,,,,,,,,,,
02:24:33,67,, Kenya,Mary Ngugi,F,9,9,2023.0,F0-39,02:23:08,34,Nyahururu,,8673.0,,,,,,,,,,,,,,,,,,,
02:24:34,68,, Ethiopia,Gotytom Gebreslase,F,10,10,2023.0,F0-39,02:24:34,28,Addis Ababa,,8674.0,,,,,,,,,,,,,,,,,,,
02:24:37,69,,USA,Aliphine Tuliamuk,F,11,11,2023.0,F0-39,02:23:11,34,Flagstaff,AZ,8677.0,,,,,,,,,,,,,,,,,,,
02:24:44,70,, Kenya,Joyciline Jepkosgei,F,12,12,2023.0,F0-39,02:24:44,29,,,8684.0,,,,,,,,,,,,,,,,,,,
02:24:49,72,, Kenya,Viola Cheptoo,F,13,13,2023.0,F0-39,02:23:23,34,,,8689.0,,,,,,,,,,,,,,,,,,,
02:24:51,74,,USA,Nell Rojas,F,14,14,2023.0,F0-39,02:22:48,35,Boulder,CO,8691.0,,,,,,,,,,,,,,,,,,,
02:24:58,75,, Netherlands,Nienke Brinkman,F,15,15,2023.0,F0-39,02:24:58,29,,,8698.0,,,,,,,,,,,,,,,,,,,
02:25:07,76,, Kenya,Celestine Chepchirchir,F,16,16,2023.0,F0-39,02:25:07,27,,,8707.0,,,,,,,,,,,,,,,,,,,
