Year,Country,Gender,Age,Time,Seconds
2017,,F,30.0,02:20:23,8423.0
2017,,F,20.0,02:20:41,8441.0
2017,,F,20.0,02:20:53,8453.0
2017,,F,20.0,02:22:51,8571.0
2017,,F,20.0,02:28:32,8912.0
2017,,F,45.0,02:28:34,8914.0
2017,,F,35.0,02:29:34,8974.0
2017,,F,35.0,02:30:31,9031.0
2017,,F,20.0,02:33:13,9193.0
2017,,F,30.0,02:33:24,9204.0
2017,,F,20.0,02:34:14,9254.0
2017,,F,30.0,02:34:16,9256.0
2017,,F,20.0,02:35:55,9355.0
2017,,F,30.0,02:37:05,9425.0
2017,,F,40.0,02:37:55,9475.0
2017,,F,35.0,02:38:27,9507.0
2017,,F,30.0,02:39:39,9579.0
2017,,F,20.0,02:40:36,9636.0
2017,,F,20.0,02:41:27,9687.0
2017,,F,30.0,02:41:50,9710.0
2017,,F,20.0,02:43:14,9794.0
2017,,F,35.0,02:44:39,9879.0
2017,,F,30.0,02:46:01,9961.0
2017,,F,20.0,02:46:03,9963.0
2017,,F,30.0,02:46:40,10000.0
2017,,F,30.0,02:47:02,10022.0
2017,,F,35.0,02:47:34,10054.0
2017,,F,20.0,02:47:49,10069.0
2017,,F,30.0,02:48:29,10109.0
2017,,F,30.0,02:48:45,10125.0
2017,,F,20.0,02:49:04,10144.0
2017,,F,20.0,02:49:08,10148.0
2017,,F,30.0,02:49:08,10148.0
2017,,F,40.0,02:49:11,10151.0
2017,,F,20.0,02:49:25,10165.0
2017,,F,20.0,02:49:45,10185.0
2017,,F,30.0,02:50:16,10216.0
2017,,F,30.0,02:50:17,10217.0
2017,,F,20.0,02:50:23,10223.0
2017,,F,40.0,02:50:39,10239.0
2017,,F,35.0,02:51:07,10267.0
2017,,F,45.0,02:51:16,10276.0
2017,,F,35.0,02:51:59,10319.0
2017,,F,40.0,02:52:30,10350.0
2017,,F,30.0,02:52:39,10359.0
2017,,F,20.0,02:52:45,10365.0
2017,,F,30.0,02:52:56,10376.0
2017,,F,30.0,02:53:23,10403.0
2017,,F,40.0,02:53:26,10406.0
2017,,F,30.0,02:53:28,10408.0
2017,,F,20.0,02:54:09,10449.0
2017,,F,30.0,02:54:38,10478.0
2017,,F,35.0,02:54:38,10478.0
2017,,F,40.0,02:55:21,10521.0
2017,,F,20.0,02:55:38,10538.0
2017,,F,30.0,02:55:47,10547.0
2017,,F,30.0,02:55:50,10550.0
2017,,F,45.0,02:56:05,10565.0
2017,,F,30.0,02:56:32,10592.0
2017,,F,20.0,02:56:34,10594.0
2017,,F,35.0,02:56:57,10617.0
2017,,F,30.0,02:56:58,10618.0
2017,,F,20.0,02:57:04,10624.0
2017,,F,35.0,02:57:12,10632.0
2017,,F,20.0,02:57:20,10640.0
2017,,F,30.0,02:57:29,10649.0
2017,,F,20.0,02:57:30,10650.0
2017,,F,40.0,02:57:34,10654.0
2017,,F,30.0,02:57:36,10656.0
2017,,F,35.0,02:57:39,10659.0
2017,,F,40.0,02:57:48,10668.0
2017,,F,40.0,02:58:07,10687.0
2017,,F,30.0,02:58:09,10689.0
2017,,F,20.0,02:58:13,10693.0
2017,,F,35.0,02:58:15,10695.0
2017,,F,30.0,02:58:24,10704.0
2017,,F,40.0,02:58:26,10706.0
2017,,F,30.0,02:58:33,10713.0
2017,,F,30.0,02:58:39,10719.0
2017,,F,40.0,02:58:42,10722.0
2017,,F,35.0,02:58:47,10727.0
2017,,F,45.0,02:58:59,10739.0
2017,,F,20.0,02:59:01,10741.0
2017,,F,45.0,02:59:08,10748.0
2017,,F,45.0,02:59:17,10757.0
2017,,F,20.0,02:59:26,10766.0
2017,,F,40.0,02:59:37,10777.0
2017,,F,35.0,02:59:56,10796.0
2017,,F,30.0,02:59:59,10799.0
2017,,F,30.0,03:00:25,10825.0
2017,,F,35.0,03:00:33,10833.0
2017,,F,20.0,03:00:37,10837.0
2017,,F,30.0,03:00:41,10841.0
2017,,F,45.0,03:00:41,10841.0
2017,,F,20.0,03:00:57,10857.0
2017,,F,40.0,03:01:03,10863.0
2017,,F,20.0,03:01:25,10885.0
2017,,F,20.0,03:01:31,10891.0
2017,,F,30.0,03:01:34,10894.0
2017,,F,20.0,03:02:02,10922.0
2018,,F,35.0,02:18:11,8291.0
2018,,F,20.0,02:18:34,8314.0
2018,,F,30.0,02:18:55,8335.0
2018,,F,35.0,02:21:18,8478.0
2018,,F,20.0,02:22:23,8543.0
2018,,F,20.0,02:22:48,8568.0
2018,,F,20.0,02:25:23,8723.0
2018,,F,20.0,02:25:27,8727.0
2018,,F,20.0,02:25:46,8746.0
2018,,F,20.0,02:27:29,8849.0
2018,,F,30.0,02:28:53,8933.0
2018,,F,40.0,02:30:47,9047.0
2018,,F,30.0,02:32:09,9129.0
2018,,F,30.0,02:32:41,9161.0
2018,,F,40.0,02:34:56,9296.0
2018,,F,20.0,02:37:05,9425.0
2018,,F,20.0,02:37:14,9434.0
2018,,F,30.0,02:37:35,9455.0
2018,,F,35.0,02:37:48,9468.0
2018,,F,20.0,02:38:05,9485.0
2018,,F,30.0,02:39:37,9577.0
2018,,F,45.0,02:40:11,9611.0
2018,,F,30.0,02:40:37,9637.0
2018,,F,20.0,02:40:50,9650.0
2018,,F,20.0,02:41:16,9676.0
2018,,F,40.0,02:41:34,9694.0
2018,,F,30.0,02:41:48,9708.0
2018,,F,30.0,02:42:57,9777.0
2018,,F,30.0,02:43:29,9809.0
2018,,F,30.0,02:44:27,9867.0
2018,,F,35.0,02:44:33,9873.0
2018,,F,20.0,02:44:44,9884.0
2018,,F,20.0,02:44:49,9889.0
2018,,F,20.0,02:46:24,9984.0
2018,,F,40.0,02:46:53,10013.0
2018,,F,30.0,02:46:55,10015.0
2018,,F,40.0,02:48:13,10093.0
2018,,F,35.0,02:48:15,10095.0
2018,,F,20.0,02:48:53,10133.0
2018,,F,20.0,02:48:59,10139.0
2018,,F,20.0,02:49:10,10150.0
2018,,F,40.0,02:49:27,10167.0
2018,,F,20.0,02:49:31,10171.0
2018,,F,30.0,02:49:33,10173.0
2018,,F,35.0,02:49:46,10186.0
2018,,F,35.0,02:50:33,10233.0
2018,,F,30.0,02:50:59,10259.0
2018,,F,35.0,02:51:17,10277.0
2018,,F,30.0,02:51:26,10286.0
2018,,F,30.0,02:51:44,10304.0
2018,,F,30.0,02:52:12,10332.0
2018,,F,20.0,02:52:26,10346.0
2018,,F,30.0,02:52:33,10353.0
2018,,F,40.0,02:52:34,10354.0
2018,,F,20.0,02:53:03,10383.0
2018,,F,20.0,02:53:42,10422.0
2018,,F,20.0,02:53:57,10437.0
2018,,F,45.0,02:54:42,10482.0
2018,,F,40.0,02:54:45,10485.0
2018,,F,40.0,02:54:46,10486.0
2018,,F,40.0,02:55:15,10515.0
2018,,F,40.0,02:55:20,10520.0
2018,,F,30.0,02:55:22,10522.0
2018,,F,40.0,02:55:29,10529.0
2018,,F,30.0,02:55:37,10537.0
2018,,F,30.0,02:55:38,10538.0
2018,,F,20.0,02:55:40,10540.0
2018,,F,45.0,02:55:44,10544.0
2018,,F,45.0,02:56:10,10570.0
2018,,F,20.0,02:56:25,10585.0
2018,,F,20.0,02:56:51,10611.0
2018,,F,40.0,02:57:00,10620.0
2018,,F,20.0,02:57:01,10621.0
2018,,F,40.0,02:57:06,10626.0
2018,,F,45.0,02:57:15,10635.0
2018,,F,30.0,02:57:23,10643.0
2018,,F,40.0,02:57:28,10648.0
2018,,F,20.0,02:57:39,10659.0
2018,,F,20.0,02:57:49,10669.0
2018,,F,40.0,02:57:54,10674.0
2018,,F,20.0,02:57:58,10678.0
2018,,F,20.0,02:58:03,10683.0
2018,,F,30.0,02:58:23,10703.0
2018,,F,45.0,02:58:24,10704.0
2018,,F,45.0,02:58:27,10707.0
2018,,F,40.0,02:58:30,10710.0
2018,,F,35.0,02:58:39,10719.0
2018,,F,35.0,02:58:39,10719.0
2018,,F,35.0,02:58:47,10727.0
2018,,F,30.0,02:58:51,10731.0
2018,,F,30.0,02:58:56,10736.0
2018,,F,45.0,02:59:02,10742.0
2018,,F,20.0,02:59:07,10747.0
2018,,F,40.0,02:59:09,10749.0
2018,,F,35.0,02:59:11,10751.0
2018,,F,50.0,02:59:11,10751.0
2018,,F,20.0,02:59:15,10755.0
2018,,F,30.0,02:59:16,10756.0
2018,,F,30.0,02:59:18,10758.0
2018,,F,30.0,02:59:20,10760.0
2019,ETH,F,30,2:20:14,8414.0
2019,ETH,F,30,2:20:21,8421.0
2019,KEN,F,30,2:21:06,8466.0
2019,ETH,F,H,2:21:36,8496.0
2019,USA,F,35,2:22:16,8536.0
2019,GER,F,H,2:23:57,8637.0
2019,USA,F,30,2:25:10,8710.0
2019,ETH,F,H,2:26:50,8810.0
2019,SUI,F,30,2:31:24,9084.0
2019,BEL,F,30,2:31:25,9085.0
2019,NED,F,30,2:31:29,9089.0
2019,CAN,F,40,2:32:27,9147.0
2019,USA,F,40,2:33:14,9194.0
2019,LTU,F,30,2:33:20,9200.0
2019,TWN,F,H,2:34:09,9249.0
2019,USA,F,35,2:34:43,9283.0
2019,USA,F,35,2:34:55,9295.0
2019,ESP,F,35,2:35:03,9303.0
2019,GER,F,30,2:35:33,9333.0
2019,USA,F,35,2:35:45,9345.0
2019,CAN,F,H,2:35:56,9356.0
2019,USA,F,30,2:36:13,9373.0
2019,GER,F,30,2:36:34,9394.0
2019,USA,F,30,2:37:27,9447.0
2019,DOM,F,45,2:38:13,9493.0
2019,HUN,F,30,2:39:21,9561.0
2019,CHN,F,H,2:39:46,9586.0
2019,HUN,F,40,2:40:01,9601.0
2019,CHN,F,H,2:40:33,9633.0
2019,HKG,F,H,2:41:09,9669.0
2019,GBR,F,30,2:41:18,9678.0
2019,RUS,F,30,2:41:26,9686.0
2019,GER,F,30,2:41:32,9692.0
2019,MGL,F,30,2:42:03,9723.0
2019,KAZ,F,H,2:42:04,9724.0
2019,USA,F,H,2:42:09,9729.0
2019,NED,F,30,2:42:25,9745.0
2019,BOL,F,H,2:42:28,9748.0
2019,LAT,F,30,2:42:30,9750.0
2019,GBR,F,30,2:42:51,9771.0
2019,USA,F,35,2:43:14,9794.0
2019,BEL,F,35,2:43:16,9796.0
2019,USA,F,35,2:44:21,9861.0
2019,ITA,F,H,2:44:29,9869.0
2019,USA,F,30,2:44:33,9873.0
2019,NED,F,40,2:44:44,9884.0
2019,IRL,F,35,2:44:54,9894.0
2019,LIB,F,35,2:45:29,9929.0
2019,USA,F,35,2:46:06,9966.0
2019,USA,F,30,2:46:14,9974.0
2019,SUI,F,35,2:46:24,9984.0
2019,HKG,F,H,2:46:34,9994.0
2019,GER,F,30,2:46:38,9998.0
2019,NOR,F,H,2:46:46,10006.0
2019,GBR,F,35,2:47:10,10030.0
2019,USA,F,35,2:47:11,10031.0
2019,GBR,F,35,2:47:13,10033.0
2019,IRL,F,H,2:47:19,10039.0
2019,USA,F,H,2:47:21,10041.0
2019,GER,F,30,2:47:21,10041.0
2019,GBR,F,H,2:48:21,10101.0
2019,GBR,F,35,2:48:42,10122.0
2019,USA,F,40,2:48:57,10137.0
2019,LAT,F,35,2:49:12,10152.0
2019,POR,F,30,2:49:36,10176.0
2019,GER,F,30,2:49:57,10197.0
2019,USA,F,H,2:50:14,10214.0
2019,CZE,F,30,2:50:56,10256.0
2019,AUS,F,35,2:51:05,10265.0
2019,USA,F,45,2:51:24,10284.0
2019,SUI,F,H,2:51:24,10284.0
2019,AUS,F,45,2:51:43,10303.0
2019,NOR,F,H,2:52:03,10323.0
2019,USA,F,30,2:52:11,10331.0
2019,GBR,F,35,2:52:18,10338.0
2019,LUX,F,45,2:52:39,10359.0
2019,COL,F,35,2:52:44,10364.0
2019,ECU,F,30,2:52:49,10369.0
2019,CHI,F,45,2:52:51,10371.0
2019,RUS,F,35,2:53:03,10383.0
2019,GBR,F,30,2:53:19,10399.0
2019,SWE,F,H,2:53:26,10406.0
2019,GBR,F,35,2:53:32,10412.0
2019,USA,F,40,2:53:52,10432.0
2019,GER,F,35,2:53:54,10434.0
2019,NOR,F,H,2:54:06,10446.0
2019,RUS,F,30,2:54:24,10464.0
2019,IRL,F,40,2:54:33,10473.0
2019,CHN,F,H,2:54:38,10478.0
2019,USA,F,30,2:54:41,10481.0
2019,USA,F,H,2:54:43,10483.0
2019,USA,F,H,2:54:59,10499.0
2019,AUS,F,50,2:55:07,10507.0
2019,GBR,F,30,2:55:30,10530.0
2019,USA,F,H,2:55:37,10537.0
2019,CAN,F,30,2:55:58,10558.0
2019,CRC,F,35,2:55:59,10559.0
2019,JPN,F,H,2:56:00,10560.0
2019,NOR,F,30,2:56:04,10564.0
2019,MEX,F,40,2:56:09,10569.0
2022,ETH,F,20,02:15:37,8137.0
2022,KEN,F,20,02:18:00,8280.0
2022,ETH,F,20,02:18:03,8283.0
2022,ETH,F,30,02:18:51,8331.0
2022,ETH,F,20,02:20:58,8458.0
2022,USA,F,35,02:21:48,8508.0
2022,JPN,F,20,02:21:55,8515.0
2022,JPN,F,30,02:22:02,8522.0
2022,JPN,F,20,02:22:13,8533.0
2022,KEN,F,20,02:22:21,8541.0
2022,ETH,F,30,02:22:28,8548.0
2022,CAN,F,40,02:23:12,8592.0
2022,ETH,F,20,02:23:14,8594.0
2022,ETH,F,20,02:23:37,8617.0
2022,AUS,F,40,02:24:00,8640.0
2022,KEN,F,20,02:25:12,8712.0
2022,JPN,F,30,02:25:17,8717.0
2022,KEN,F,30,02:25:22,8722.0
2022,JPN,F,20,02:25:54,8754.0
2022,JPN,F,20,02:28:15,8895.0
2022,GBR,F,40,02:28:15,8895.0
2022,ETH,F,20,02:28:38,8918.0
2022,USA,F,40,02:33:10,9190.0
2022,FRA,F,35,02:35:40,9340.0
2022,USA,F,30,02:35:40,9340.0
2022,CAN,F,35,02:35:42,9342.0
2022,USA,F,20,02:36:21,9381.0
2022,POL,F,20,02:37:26,9446.0
2022,IRL,F,35,02:38:11,9491.0
2022,IRL,F,20,02:38:18,9498.0
2022,IRL,F,35,02:38:19,9499.0
2022,USA,F,20,02:38:42,9522.0
2022,SUI,F,20,02:38:45,9525.0
2022,FRA,F,35,02:39:09,9549.0
2022,NED,F,30,02:39:56,9596.0
2022,USA,F,30,02:40:35,9635.0
2022,USA,F,20,02:41:00,9660.0
2022,LTU,F,35,02:42:56,9776.0
2022,GBR,F,30,02:43:27,9807.0
2022,SUI,F,35,02:44:13,9853.0
2022,USA,F,35,02:44:27,9867.0
2022,NOR,F,40,02:44:28,9868.0
2022,USA,F,20,02:44:30,9870.0
2022,USA,F,20,02:44:40,9880.0
2022,FRA,F,20,02:44:42,9882.0
2022,ITA,F,40,02:44:44,9884.0
2022,AUS,F,45,02:44:58,9898.0
2022,USA,F,45,02:45:12,9912.0
2022,USA,F,20,02:45:14,9914.0
2022,USA,F,40,02:45:50,9950.0
2022,USA,F,20,02:45:50,9950.0
2022,IRL,F,20,02:45:54,9954.0
2022,NED,F,30,02:45:55,9955.0
2022,GBR,F,35,02:46:02,9962.0
2022,GER,F,20,02:46:07,9967.0
2022,AUS,F,35,02:46:21,9981.0
2022,USA,F,20,02:46:29,9989.0
2022,USA,F,20,02:46:58,10018.0
2022,GER,F,20,02:47:11,10031.0
2022,MEX,F,30,02:47:11,10031.0
2022,FRA,F,40,02:47:57,10077.0
2022,GER,F,35,02:48:21,10101.0
2022,AUS,F,40,02:48:21,10101.0
2022,POL,F,40,02:48:31,10111.0
2022,GER,F,30,02:48:56,10136.0
2022,USA,F,20,02:49:32,10172.0
2022,MEX,F,30,02:49:36,10176.0
2022,NOR,F,30,02:49:50,10190.0
2022,GER,F,30,02:49:52,10192.0
2022,SWE,F,30,02:49:59,10199.0
2022,USA,F,30,02:50:50,10250.0
2022,USA,F,35,02:51:00,10260.0
2022,FRA,F,20,02:51:29,10289.0
2022,SRB,F,30,02:51:30,10290.0
2022,LTU,F,30,02:51:32,10292.0
2022,USA,F,35,02:51:35,10295.0
2022,USA,F,35,02:51:38,10298.0
2022,USA,F,30,02:51:43,10303.0
2022,USA,F,30,02:51:43,10303.0
2022,IRL,F,35,02:51:52,10312.0
2022,AUT,F,45,02:51:58,10318.0
2022,GBR,F,45,02:52:02,10322.0
2022,SUI,F,35,02:52:03,10323.0
2022,USA,F,50,02:52:05,10325.0
2022,GBR,F,30,02:52:10,10330.0
2022,USA,F,20,02:52:28,10348.0
2022,RUS,F,30,02:52:43,10363.0
2022,FRA,F,20,02:52:47,10367.0
2022,GER,F,20,02:52:58,10378.0
2022,USA,F,30,02:53:02,10382.0
2022,GBR,F,30,02:53:25,10405.0
2022,GBR,F,35,02:53:34,10414.0
2022,GRE,F,45,02:53:35,10415.0
2022,ITA,F,35,02:53:35,10415.0
2022,GER,F,40,02:53:48,10428.0
2022,USA,F,35,02:53:50,10430.0
2022,USA,F,35,02:53:53,10433.0
2022,USA,F,40,02:54:07,10447.0
2022,GBR,F,40,02:54:12,10452.0
2022,USA,F,30,02:54:22,10462.0
2021,ETH,F,20,02:20:09,8409.0
2021,ETH,F,20,02:21:23,8483.0
2021,ETH,F,20,02:23:05,8585.0
2021,KEN,F,35,02:24:33,8673.0
2021,ETH,F,20,02:24:43,8683.0
2021,KEN,F,20,02:24:58,8698.0
2021,POL,F,30,02:27:41,8861.0
2021,KEN,F,30,02:28:18,8898.0
2021,GER,F,20,02:28:49,8929.0
2021,SUI,F,30,02:30:37,9037.0
2021,HUN,F,30,02:31:08,9068.0
2021,SWE,F,40,02:33:23,9203.0
2021,BEL,F,30,02:34:44,9284.0
2021,NOR,F,20,02:35:34,9334.0
2021,KEN,F,20,02:37:41,9461.0
2021,CAN,F,20,02:38:08,9488.0
2021,USA,F,40,02:38:32,9512.0
2021,GBR,F,30,02:38:34,9514.0
2021,GER,F,50,02:39:36,9576.0
2021,IRL,F,20,02:40:06,9606.0
2021,POL,F,20,02:40:46,9646.0
2021,GER,F,30,02:42:00,9720.0
2021,GER,F,30,02:42:31,9751.0
2021,GER,F,40,02:43:30,9810.0
2021,ISR,F,30,02:44:37,9877.0
2021,GER,F,30,02:45:54,9954.0
2021,FIN,F,20,02:46:05,9965.0
2021,USA,F,20,02:47:39,10059.0
2021,SUI,F,20,02:49:32,10172.0
2021,CAN,F,35,02:49:47,10187.0
2021,CAN,F,35,02:50:00,10200.0
2021,NOR,F,20,02:50:05,10205.0
2021,CHI,F,40,02:50:53,10253.0
2021,USA,F,30,02:51:25,10285.0
2021,GER,F,20,02:51:27,10287.0
2021,GBR,F,35,02:51:33,10293.0
2021,GBR,F,40,02:52:11,10331.0
2021,UKR,F,30,02:52:18,10338.0
2021,USA,F,30,02:52:35,10355.0
2021,USA,F,35,02:52:37,10357.0
2021,SUI,F,35,02:52:56,10376.0
2021,ISL,F,30,02:53:19,10399.0
2021,BEL,F,35,02:54:12,10452.0
2021,USA,F,30,02:54:17,10457.0
2021,GER,F,20,02:54:19,10459.0
2021,POR,F,40,02:54:45,10485.0
2021,GBR,F,30,02:55:11,10511.0
2021,LAT,F,35,02:55:25,10525.0
2021,USA,F,35,02:55:31,10531.0
2021,AUS,F,50,02:55:43,10543.0
2021,IRL,F,35,02:56:03,10563.0
2021,GRE,F,40,02:56:49,10609.0
2021,UKR,F,30,02:56:58,10618.0
2021,GBR,F,35,02:57:39,10659.0
2021,GBR,F,35,02:57:45,10665.0
2021,MEX,F,50,02:58:16,10696.0
2021,FRA,F,50,02:58:17,10697.0
2021,LTU,F,35,02:58:25,10705.0
2021,SUI,F,30,02:58:29,10709.0
2021,GBR,F,35,02:58:41,10721.0
2021,USA,F,20,02:59:13,10753.0
2021,COL,F,35,02:59:26,10766.0
2021,GER,F,20,02:59:33,10773.0
2021,GBR,F,30,02:59:34,10774.0
2021,IRL,F,45,02:59:36,10776.0
2021,GER,F,30,02:59:54,10794.0
2021,GBR,F,40,03:00:19,10819.0
2021,GRE,F,45,03:00:27,10827.0
2021,SUI,F,35,03:00:27,10827.0
2021,GER,F,30,03:00:28,10828.0
2021,RUS,F,40,03:00:33,10833.0
2021,POR,F,45,03:00:36,10836.0
2021,USA,F,20,03:01:21,10881.0
2021,NOR,F,45,03:01:22,10882.0
2021,GER,F,30,03:01:53,10913.0
2021,PER,F,30,03:01:56,10916.0
2021,GER,F,40,03:01:59,10919.0
2021,BEL,F,20,03:01:59,10919.0
2021,VEN,F,30,03:02:00,10920.0
2021,DEN,F,20,03:02:01,10921.0
2021,BLR,F,35,03:02:03,10923.0
2021,USA,F,35,03:02:06,10926.0
2021,USA,F,45,03:02:20,10940.0
2021,USA,F,30,03:02:26,10946.0
2021,VEN,F,35,03:02:36,10956.0
2021,CAN,F,30,03:02:38,10958.0
2021,GER,F,30,03:02:55,10975.0
2021,USA,F,30,03:02:59,10979.0
2021,IRL,F,40,03:03:38,11018.0
2021,USA,F,50,03:03:49,11029.0
2021,NED,F,35,03:04:01,11041.0
2021,USA,F,30,03:04:07,11047.0
2021,NED,F,40,03:04:10,11050.0
2021,NED,F,20,03:04:10,11050.0
2021,USA,F,20,03:04:24,11064.0
2021,GER,F,35,03:04:34,11074.0
2021,FIN,F,45,03:04:52,11092.0
2021,USA,F,35,03:05:27,11127.0
2021,NOR,F,20,03:05:35,11135.0
2021,USA,F,20,03:05:39,11139.0
